AS0029	Error	Upgrade	True	Pages and PageExtensions that have been published must not be deleted, since dependent extensions may break	The '{0}' with ID '{1}' and name '{2}' was found in the previous version, but is missing in the current extension. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0030	Error	Upgrade	True	Pages that have been published must not be renamed.	The '{0}' with ID '{1}' and name '{2}' has been renamed to '{3}'. Name changes are not allowed because this will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0031	Error	Upgrade	True	Actions that have been published must not be deleted.	The {0} with name '{1}' defined in {2} '{3}' was found in the previous version, but is missing in the current extension. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0032	Error	Upgrade	True	Controls that have been published must not be deleted.	The {0} with name '{1}' defined in {2} '{3}' was found in the previous version, but is missing in the current extension. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0033	Error	Upgrade	True	Views that have been published must not be deleted.	The {0} with name '{1}' defined in {2} '{3}' was found in the previous version, but is missing in the current extension. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0034	Error	Upgrade	True	Unsupported table property change	The property '{0}' for {1} '{2}' has changed from value '{3}' to value '{4}'. This is not allowed because it will break upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0035	Warning	Upgrade	True	Unsupported page property change	The property '{0}' for {1} '{2}' has changed from value '{3}' to value '{4}'. This is not allowed because it will break upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0036	Error	Upgrade	True	Unsupported table field property change	The property '{0}' for field '{1}' in {2} '{3}' has changed from value '{4}' to value '{5}'. This is not allowed because it will break upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0038	Error	Upgrade	True	Unsupported table key property change	The property '{0}' for key '{1}' in {2} '{3}' has changed from value '{4}' to value '{5}'. This is not allowed because it will break upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0039	Error	Upgrade	True	Removing table properties that cause destructive changes is not allowed	Property '{0}' has been removed, this is a destructive change.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0040	Warning	Upgrade	True	Removing page properties that cause destructive changes is not allowed	Property '{0}' has been removed, this is a destructive change.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0041	Error	Upgrade	True	Table field property changes that cause destructive changes must not be removed	Property '{0}' has been removed, this is a destructive change.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0042	Error	Upgrade	True	Table key property changes that cause destructive changes must not be removed	Property '{0}' has been removed, this is a destructive change.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0043	Error	Upgrade	True	The clustered key must not be deleted	The clustered key '{0}' has been deleted in {1} '{2}'. Clustered key deletions are not allowed.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0044	Error	Upgrade	True	Property changes that cause destructive changes are not allowed	OptionMembers has changed value from '{0}' to '{1}', this is a destructive change, only appending new OptionMembers is allowed.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0047	Error	Extensibility	True	The extension name is too long.	The length of the extension name must not exceed 200 characters.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0048	Error	Extensibility	True	The publisher name is too long.	The length of the extension publisher must not exceed 50 characters.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0049	Error	Extensibility	True	The access modifier of an application object cannot be changed to a value that provides less access.	The access modifier of the {0} '{1}' cannot be changed to a value that provides less access.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0050	Error	Extensibility	True	The extensibility of an application object cannot be removed	The {0} '{1}' was extensible in the previous version of the extension, but is not in the current version. This might break dependent extensions. Set the value of the 'Extensible' property to 'true'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0051	Error	Extensibility	True	Manifest property is required for AppSource submission	The manifest property '{0}' must be specified and contain a meaningful value.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0052	Error	Extensibility	True	The property 'url' must be set to a valid URL	The property 'url' must be set to a valid URL.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0053	Error	Extensibility	True	The compilation target of an application must be a value that is allowed in a multi-tenant SaaS environment	The compilation target is set to '{0}', but it must be set to 'Cloud' or 'Extension'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0054	Error	Configuration	True	The AppSourceCop configuration must specify the set of affixes used by the application	The AppSourceCop configuration must specify one of the following properties: 'mandatorySuffix', 'mandatoryPrefix', or 'mandatoryAffixes'	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0055	Hidden	Configuration	True	The AppSourceCop configuration must specify the list of countries/regions targeted by the application	The AppSourceCop configuration must specify the list of countries/regions targeted by the application by using the 'supportCountries' property.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0056	Warning	Configuration	True	The country/region codes specified in the 'supportedCountries' property must be valid ISO 3166-1 alpha-2 codes	The code '{0}' is not a valid ISO 3166-1 alpha-2 code for a country/region supported by the product.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0057	Hidden	Extensibility	True	Translations must be provided for all the locales in which the application will be available	Translations must be provided for the following language codes: {0}. Add a translation file for them or remove them from the list of supported countries/regions in the AppSourceCop.json file.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0058	Error	Extensibility	True	Only use AssertError in Test Codeunits	Only use AssertError in Test Codeunits.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0059	Error	Extensibility	True	Reserved database tables are read-only in a multi-tenant environment	The table '{0}' cannot be modified because it is part of the read-only application database or because it will result in undefined behavior.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0060	Error	Extensibility	True	Unsafe methods cannot be invoked in an AppSource application	The method '{0}' cannot be invoked in an AppSource application.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0061	Error	Extensibility	True	Procedures must not subscribe to CompanyOpen events	Procedure '{0}' cannot subscribe to '{1}' because it can increase the login time for Dynamics 365 Business Central.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0062	Error	Extensibility	True	Page controls and actions must use the ApplicationArea property	{0} '{1}' must have a value for the ApplicationArea property so that they are visible to users. From runtime 11.0, you can specify on the application object level the ApplicationArea to use as default for all its controls and actions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0063	Error	Upgrade	True	Removing a var modifier in events is not allowed	The var modifier has been removed on the parameter '{0}' in the event '{1}'. This will break dependent extensions subscribing to this event.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0064	Error	Upgrade	True	Interface implementations that have been published must not be deleted.	Implementation of interface '{0}' has been deleted on {1} '{2}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0065	Error	Upgrade	True	Interfaces that have been published must not be deleted.	Interface '{0}' has been deleted.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0066	Error	Upgrade	True	A new method to an interface that has been published must not be added.	Procedure '{0}' has been added in '{1} {2}'. A procedure must not be added to a public API.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0067	Error	Upgrade	True	Adding an interface to an enum that has been published must have a default implementation.	Interface '{0}' has been added to the implemented interfaces by enum '{1}' without adding a default implementation.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0068	Error	Upgrade	True	Changing a table extension's target is not allowed.	The target table of table extension '{0}' has changed from '{1}' to '{2}'. Changing the target of a table extension that has been published is not allowed, because this might break the upgrade of existing installations.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0069	Error	Upgrade	True	An enum field replacing an option field should have at least the same number of members.	The enum '{0}' must have at least the same number of values as the number of option member '{1}' defined on field '{2}' in the previous version of the extension (Enum: '{3}' - Option: '{4}'). This is not allowed because this might break upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0070	Error	Upgrade	True	An enum field replacing an option field should preserve the member names.	The option value '{0}' has been renamed to '{1}' in the enum '{2}' for field '{3}'. This is not allowed because this might break upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0071	Error	Upgrade	True	An enum field replacing an option field should preserve the member ordinal values.	The enum '{0}' does not declare a value with ordinal value '{1}' and name '{2}' anymore. This is not allowed because this might break upgrade of existing installations and dependent extensions may break.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0072	Hidden	Design	True	The attribute tag must be set to the next release version.	The {4} Tag {0} in {1} {2} is not allowed. Expected tag for this branch: {3}.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0073	Hidden	Design	True	Attribute tag must be set.	The {2} Tag is not set on {0} '{1}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0074	Hidden	Design	True	The attribute tag must be the same across branches.	Found {4} Tag with value '{0}' in the baseline and value '{1}' in current branch for {2} '{3}'. {4} Tag must be the same across branches.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0075	Warning	Design	True	Attribute reason must be set.	The {2} Reason is not set on {0} '{1}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0076	Hidden	Design	True	Attribute tag format.	{2} Tag must be formatted {0}. Current Value: {1}	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0077	Error	Upgrade	True	Adding a var modifier in events is not allowed	A var modifier has been added on the parameter '{0}' in the event '{1}'. This might break the runtime behavior of dependent extensions subscribing to this event.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0078	Error	Upgrade	True	Adding or removing a var modifier in external procedures is not allowed	A var modifier has been added or removed on the parameter '{0}' in the procedure '{1}'. This might break the runtime behavior of dependent extensions calling this procedure.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0079	Warning	Extensibility	True	An affix is required for procedures defined in extension objects.	The procedure '{0}' in {1} '{2}' must have at least one of the mandatory affixes '{3}' to prevent breaking dependent extensions that reference it in case a procedure with the same signature is introduced by the base object or by another extension.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0080	Error	Upgrade	True	Fields must not decrease in length	Field '{0}' has changed from '{1}' to '{2}' in table or table extension '{3}'. Decreasing the length of a field is not allowed.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0081	Warning	Extensibility	True	InternalsVisibleTo should not be used as a security feature.	The InternalsVisibleTo setting will expose your internal objects to any extension with the given name, publisher, and ID. Access modifiers are not designed to be used as a security boundary, but for API development.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0082	Error	Upgrade	True	It is not allowed to rename an enum value.	The enum value with name '{0}' and ID '{1}' defined in '{2}' has been renamed to '{3}'. Name changes are not allowed because it might break the upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0083	Error	Upgrade	True	It is not allowed to delete a value from an enum.	The enum value with name '{0}' and ID '{1}' was found in the previous version of '{2}', but is missing in the current extension. This might break the upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0084	Error	Extensibility	True	The ID range assigned to the extension must be within the allowed range	The ID range '{0}' is not valid. It must be within the range allocated to the partner for AppSource, within the range '{1}' allocated to AppSource applications, and outside the range '{2}' allocated to per-tenant customizations.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0085	Warning	Extensibility	True	Use the 'application' property instead of specifying explicit dependencies.	The 'application' property should be used for expressing a dependency on the 'Base Application' or the 'System Application' instead of explicit dependencies. See https://learn.microsoft.com/dynamics365/business-central/dev-itpro/developer/devenv-application-app-file for additional information.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0086	Warning	Upgrade	True	Fields must not increase in length	Field '{0}' has changed from '{1}' to '{2}' in table or table extension '{3}'. Increasing the length of a field is not allowed as it might break the runtime behavior of dependent extensions referencing it.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0087	Warning	Extensibility	True	Translations of enum value captions must not contain commas	Translations of enum value captions must not contain commas. File = '{0}', Transunit id = '{1}'	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0088	Error	Upgrade	True	Objects with an ID that can be referenced and which have been published must not be deleted.	The '{0}' with ID '{1}' and name '{2}' was found in the previous version, but is missing in the current extension. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0089	Error	Upgrade	True	Objects that can be referenced and which have been published must not be deleted.	The '{0}' with name '{1}' was found in the previous version, but is missing in the current extension. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0090	Error	Upgrade	True	Objects that can be referenced and which have been published must not be renamed.	The '{0}' with ID '{1}' and name '{2}' has been renamed to '{3}'. Name changes are not allowed because it will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0091	Error	Upgrade	True	One or more dependencies of the previous version of the extension could not be found.	One or more dependencies of the previous version of the extension could not be found in the baseline package cache folder. Details: {0}	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0092	Warning	Configuration	True	The app.json file must specify an Azure Application Insights resource.	The app.json file must specify an Azure Application Insights resource with the property '{0}' for monitoring operations related to this extension. See https://learn.microsoft.com/dynamics365/business-central/dev-itpro/administration/telemetry-overview for additional information.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0094	Warning	Configuration	True	Permission Sets should not be defined in XML files.	The XML file '{0}' should not contain Permissions or Permission Sets. Instead, use the dedicated AL object 'PermissionSet'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0095	Error	Configuration	True	The access modifier of a table field cannot be changed to a value that provides less access.	The accessibility of the field '{0}' in {1} '{2}' has changed from '{3}' to '{4}'. This is not allowed because it reduces the accessibility of the field.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0096	Error	Configuration	True	The name of an extension cannot be changed.	The name of the extension has changed from '{0}' to '{1}'. Renaming extensions is only supported from runtime '8.0' while the extension specifies '{2}'. This will break the upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0097	Error	Configuration	True	The publisher name of an extension cannot be changed.	The publisher name of the extension has changed from '{0}' to '{1}'. Renaming publishers is only supported from runtime '8.0' while the extension specifies '{2}'. This will break the upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0098	Warning	Extensibility	True	An affix is needed.	The identifier '{0}' must have at least one of the mandatory affixes '{1}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0099	Info	Extensibility	True	The member ID should be within the allowed range	The ID '{0}' for the {1} '{2}' is not valid. It should be within the range '{3}', which is allocated to the application, and outside the range '{4}', which is allocated to per-tenant customizations.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0100	Error	Extensibility	True	The 'application' property must be specified in the app.json file.	The 'application' property in the app.json file must be specified on apps targeting the AppSource marketplace.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0101	Error	Upgrade	True	The 'Isolated' argument cannot be changed, added, or removed.	The 'Isolated' argument for the event attribute '{0}' on '{1}' changed from '{2}' to '{3}'. It must not be removed, added, or changed because it may break dependent extensions that have subscribed to this event.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0102	Error	Upgrade	True	Cannot add a return value to a procedure	It is not allowed to add a return value to procedure '{0}' on object '{1}', because it might break dependent extensions at runtime.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0103	Warning	Configuration	True	Table definitions must have a matching permission set.	Table {0} '{1}' is missing a matching permission set.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0104	Error	Extensibility	True	The extension name is not valid.	The extension name '{0}' is not valid.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0105	Error	Design	True	Object pending obsoletion contains an expired ObsoleteTag.	The {0} '{1}' cannot be referenced because it is marked with ObsoleteTag '{2}' which is lower than the minimum supported ObsoleteTag '{3}' set in the AppSourceCop.json file.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0106	Error	Design	True	A variable belonging to the public API cannot be removed.	The variable '{0}' of type '{1}' defined in {2} '{3}' was found in the previous version, but is missing in the current extension. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0107	Error	Design	True	The access modifier of a variable that belongs to the public API cannot be changed to a value that provides less access.	The access modifier of the variable '{0}' of type '{1}' defined in {2} '{3}' cannot be changed to a value that provides less access.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0108	Error	Design	True	The type of a variable belonging to the public API cannot be changed.	The type of variable '{0}' defined in {1} '{2}' has changed from '{3}' to '{4}'. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0109	Warning	Upgrade	True	The type of the table has changed from Normal to Temporary.	The type of the table '{0}' has changed from 'Normal' to 'Temporary'. This will break synchronizing the app if the table contains data. Make sure to remove all data from the table before changing the table type to temporary.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0110	Warning	Extensibility	True	Permission set extensions should not include permissions for objects defined in another application.	Permissions for the object '{0}' should not be added through a permission set extension because it is defined in another application.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0111	Warning	Extensibility	True	Permission set extensions should not include permission sets defined in another application.	The permission set '{0}' should not be included through a permission set extension because it is defined in another application.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0112	Warning	Extensibility	True	Permission set extensions should not include permission sets which include permissions for objects defined in another application.	The permission set '{0}' should not be included through a permission set extension because it includes permissions for objects defined in another application.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0113	Warning	Extensibility	True	Permission set extensions should not include wildcard permissions.	Wildcard permissions should not be included in a permission set extension.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0114	Error	Upgrade	True	The name of an external business event cannot be changed.	The event name cannot be changed from '{0}' to '{1}' because it might break external subscribers.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0115	Error	Upgrade	True	The obsolete state cannot change directly from 'No' to 'Removed'.	The obsolete state from {0} with name '{1}' has changed from 'No' to 'Removed' without being transitioned to 'Pending' first. This can break the upgrade of existing installations and dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0116	Warning	Upgrade	True	Source application for the moved symbol cannot be found.	An extension with AppId '{0}' specified in the 'MovedFrom' property cannot be found in the dependencies of the app or the cache specified in the 'sourceMovedObjectsPackagesCachePath' AppSourceCop configuration property.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0117	Error	Upgrade	True	Application object is moved without the use of PendingMove.	A module with App Id '{0}' that was set in the MovedTo property is not found within the modules the current app depends on, meaning the move of application object '{1}' of type '{2}' with ID '{3}' might be a breaking change. In such cases you must set ObsoleteState = PendingMove of the moved object in the baseline version.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0118	Error	Upgrade	True	The length of a field part of the primary key cannot change.	Field '{0}' has changed from '{1}' to '{2}' in table or table extension '{3}'. Modifying the length of a field part of the primary key is not allowed.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0119	Error	Upgrade	True	The value of the MovedTo property in the source symbol does not match the destination AppId.	The source symbol '{0}' of type '{1}' with ID '{2}' was found in module with AppId '{3}' but the application does not move the symbol to the expected destination AppId.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0120	Error	Upgrade	True	The value of the MovedFrom property in the destination object does not match the source AppId.	The destination symbol '{0}' of type '{1}' with ID '{2}' was found in module with AppId '{3}' but the value of MovedFrom property does not match the source AppId.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0121	Error	Upgrade	True	When a symbol is moved the name must remain the same.	The name of the moved symbol '{0}' of type '{1}' with ID '{2}' in the source application does not match the name in the destination application.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0122	Warning	Upgrade	True	Source symbol for the moved symbol cannot be found in the package with the given AppId.	The module with AppId '{0}' specified in the MovedFrom property was found but it doesn't move the symbol '{1}' of type '{2}' and ID '{3}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0123	Error	Upgrade	True	A key cannot be declared as clustered on an existing table.	The key '{0}' cannot be declared as clustered on an existing table. Changing the clustered key is not allowed because this will break upgrade of existing installations.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0124	Error	Upgrade	True	Changing an extension object's target is not allowed.	The target of the extension object '{0}' has changed from '{2}' to '{3}'. Changing the target of an extension object that has been published is not allowed, because this might break the dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0125	Info	Upgrade	True	Changes the XLIFF translation ID are not allowed.	The XLIFF translation ID of the '{0}' '{1}' defined in the '{2}' named '{3}' has changed from '{4}' to '{5}'. This will break the translations provided by dependent extensions for your extension.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0126	Warning	Extensibility	True	InternalsVisibleTo should not specifying a different publisher name than the one of this extension.	The publisher '{0}' defined in the property 'internalsVisibleTo' of the app.json file is different from the publisher of this extension '{1}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0127	Warning	Extensibility	True	Objects should be placed in a namespace with at least two levels.	Objects should be placed in a namespace with at least two levels of nesting.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0128	Error	Upgrade	True	An interface must not be removed from the the list of extended interfaces on an interface that has been published.	Interface '{0}' has been removed from list of in extended interfaces on Interface '{1}'. An interface must not be removed from the list of extended interfaces.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0129	Error	Upgrade	True	An interface must not be added to the the list of extended interfaces on an interface that has been published.	Interface '{0}' has been added to list of extended interfaces on Interface '{1}'. An interface must not be added to the list of extended interfaces.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0130	Warning	Extensibility	True	Avoid using duplicate object names	An object of type '{0}' with the same unqualified name '{1}' already exists in one or more of the dependencies. This can cause runtime issues and compilation errors in dependent apps.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0131	Hidden	Upgrade	True	Tables with schema should not be added.	The {0} with name '{1}' and ID '{2}' was not found in the previous version.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0132	Hidden	Upgrade	True	Fields with schema should not be added.	The field with name '{0}' and ID '{1}' was not found in the previous version of {2} with name '{3}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0133	Hidden	Upgrade	True	Keys should not be added.	The key with name '{0}' was not found in the previous version of {1} with name '{2}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0134	Warning	Upgrade	True	The version of an external business event cannot be changed.	The event version cannot be changed from '{0}' to '{1}' because it might break external subscribers.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0135	Error	Upgrade	True	External business events must be marked obsolete before they can be removed.	One-step removal of the external business event '{0}' is not allowed as it can introduce breaking changes for external subscribers. External business events must be marked obsolete prior to removal. Alternatively, if deprecation was not intended, move the event to a different object.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0136	Warning	Upgrade	True	Field IDs can only be changed with proper obsoletion.	The ID of the field '{0}' changed from '{1}' to '{2}'. This change is only allowed if the field is pending for obsoletion in the previous version and the application is authored by Microsoft.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0137	Error	Upgrade	True	The ID of fields in the primary key cannot change.	The ID of the field '{0}' changed from '{1}' to '{2}'. This change is not allowed if the field is part of the primary key.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0138	Hidden	Extensibility	True	Table fields should use the AllowInCustomizations property	The field '{0}' should have a value for the AllowInCustomizations property and its value must be different from ToBeClassified and Always. From runtime 16.0, you can specify on the application object level the AllowInCustomizations to use as default for all its fields.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0139	Warning	Upgrade	True	New table fields must use the AllowInCustomizations property	The table field '{0}' must have a value for the AllowInCustomizations property and its value must be different from ToBeClassified and Always. From runtime 16.0, you can specify on the application object level the AllowInCustomizations to use as default for all its fields.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0140	Error	Upgrade	True	Analysis views that have been published must not be deleted.	The {0} with name '{1}' defined in {2} '{3}' was found in the previous version, but is missing in the current extension. This will break dependent extensions.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0141	Error	Upgrade	True	A table that appears to be moved from another app must have the MovedFrom property.	The {0} '{1}' with ID '{2}' in app '{3}' appears to have been moved from app '{4}' but is missing the MovedFrom property. Add the MovedFrom property with the source app ID.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0142	Error	Upgrade	True	The destination table must have the MovedFrom property.	The destination {0} '{1}' with ID '{2}' in app '{3}' is missing the MovedFrom property, but the same {0} ID exists in app '{4}'. Add the MovedFrom property with the source app ID '{5}'.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0146	Warning	Upgrade	True	Changing a field from Integer to BigInteger may break dependent extensions.	The table field '{0}' has been changed from Integer to BigInteger. This may cause runtime errors in extensions that reference this field.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0147	Warning	Upgrade	True	Changing a parameter from Integer to BigInteger might break dependent extensions.	The parameter '{0}' in procedure '{1}' has been changed from Integer to BigInteger. This might cause runtime errors in extensions that call this procedure.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0148	Error	Upgrade	True	An interface method was made required without first being marked [RequiredPending].	Method '{0}' on interface '{1}' was made required without first being marked [RequiredPending]. Add [RequiredPending] in a prior version before removing the default body.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0149	Warning	Upgrade	True	Adding or removing a required method on an interface may break dependent extensions at runtime.	Method '{0}' on interface '{1}' has been {2}. This changes the interface's runtime identifier and may break dependent extensions at runtime until they are recompiled.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0150	Error	Extensibility	True	Fully-namespaced app objects must be in a compliant namespace	The object '{0}' must be in a compliant namespace with at least two levels because the app uses the FullNamespaceScope feature.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0151	Info	Extensibility	True	FullNamespaceScope conflicts with mandatory affix configuration	The FullNamespaceScope feature is enabled but mandatory affix settings '{0}' (mandatoryAffixes, mandatoryPrefix, or mandatorySuffix) are also configured. Affix rules are not enforced when FullNamespaceScope is active. Remove the affix configuration from AppSourceCop.json.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AS0152	Warning	Upgrade	True	Removing a codeunit used as a default implementation is a runtime breaking change.	Codeunit '{0}' has been removed but was used as the default implementation for interface '{1}' on enum '{2}'. Dependent enum extensions have this codeunit's ID baked into their metadata and will fail at runtime.	Microsoft.Dynamics.Nav.AppSourceCop.dll
AW0001	Warning	WebClient	True	The Web client does not support displaying the Request page of XMLPorts.	The Web client does not support displaying the Request page of the XMLPort '{0}'.	Microsoft.Dynamics.Nav.UICop.dll
AW0002	Warning	WebClient	True	The Web client does not support displaying both Actions and Fields in Cue Groups. Only Fields will be displayed.	The Web client does not support displaying both Actions and Fields in the Cue Group '{0}'. Only Fields will be displayed.	Microsoft.Dynamics.Nav.UICop.dll
AW0003	Warning	WebClient	True	The Web client does not support displaying Repeater controls containing Parts.	The Web client does not support displaying Repeater controls containing Parts.	Microsoft.Dynamics.Nav.UICop.dll
AW0004	Warning	WebClient	True	A Blob cannot be used as a source expression for a page field.	A Blob cannot be used as a source expression for a page field.	Microsoft.Dynamics.Nav.UICop.dll
AW0005	Info	WebClient	True	Actions should use the Image property.	Action with name '{0}' should have a value for the Image property.	Microsoft.Dynamics.Nav.UICop.dll
AW0006	Info	WebClient	True	Pages and reports should use the UsageCategory and ApplicationArea properties to be searchable.	The {0} '{1}' should use the UsageCategory and ApplicationArea properties to be searchable.	Microsoft.Dynamics.Nav.UICop.dll
AW0007	Error	WebClient	True	The Web client does not support displaying Repeater controls that contain FlowFilter fields.	The FlowFilter field '{0}' in the Repeater control '{1}' cannot be displayed by the Web client.	Microsoft.Dynamics.Nav.UICop.dll
